,user_id,posted,item_id,recommend,year_posted,sentiment_analysis
682,AMV72,21-01-2013,206440,True,2013,2
683,AMV72,27-09-2012,209100,False,2012,0
684,AMV72,25-11-2013,209000,True,2013,2
685,AMV72,25-11-2013,218060,True,2013,2
686,AMV72,19-07-2012,24240,True,2012,1
687,76561198069170979,26-06-2015,440,True,2015,2
692,76561198132540690,26-05-2015,730,True,2015,2
693,76561198132540690,05-03-2015,220200,True,2015,2
694,711armageddoncarmageddon,04-07-2015,113020,True,2015,1
695,711armageddoncarmageddon,03-07-2015,105600,True,2015,1
696,711armageddoncarmageddon,03-07-2015,9480,True,2015,2
698,Andraison,31-07-2015,22230,True,2015,0
699,76561198055790408,06-12-2013,203770,True,2013,2
700,76561198069560699,30-12-2013,550,True,2013,2
701,76561198069560699,16-12-2013,259080,True,2013,2
702,76561198069560699,28-11-2013,72850,True,2013,2
703,76561198069560699,26-03-2014,8870,True,2014,2
704,76561198099625419,08-05-2014,230410,True,2014,1
705,76561198099625419,08-05-2014,200260,True,2014,1
706,76561198099625419,22-12-2013,19900,True,2013,2
707,76561198099625419,20-12-2013,241540,True,2013,1
708,76561198099625419,28-11-2013,220,True,2013,1
709,76561198084032274,29-10-2014,227940,False,2014,0
710,76561198084032274,29-09-2014,236390,False,2014,2
711,Angrovar,16-08-2014,17390,True,2014,2
712,Angrovar,11-11-2015,359320,True,2015,1
713,AngryAinsley,01-08-2015,317360,True,2015,2
714,AngryAinsley,01-08-2015,253030,True,2015,2
715,AngryAinsley,24-07-2015,295110,True,2015,2
716,AngryAinsley,07-04-2015,264710,True,2015,2
717,uradumbtit,29-05-2014,274310,True,2014,0
718,uradumbtit,04-08-2014,4000,True,2014,2
720,IKillNoobsFirst,27-03-2015,730,True,2015,2
721,76561198037888300,12-09-2015,344770,True,2015,2
722,1234865654,29-06-2014,22380,True,2014,0
724,76561198084123358,07-02-2015,9900,True,2015,2
725,Apachehavoc,31-10-2014,107410,False,2014,1
726,ApexNZ,03-02-2014,221640,True,2014,2
727,ApexNZ,09-05-2014,202170,True,2014,2
728,ApexNZ,09-02-2014,49520,True,2014,0
729,ApexNZ,19-08-2014,245490,True,2014,2
730,ApexNZ,28-02-2015,313120,True,2015,2
731,76561198039441595,09-06-2014,113020,False,2014,1
732,76561198039441595,23-01-2015,319510,False,2015,0
733,76561198039441595,20-06-2014,20,False,2014,0
734,76561198039441595,31-05-2014,209080,False,2014,0
735,76561198039441595,07-05-2014,223470,False,2014,2
736,76561198039441595,20-11-2015,417860,True,2015,1
737,76561198039441595,06-05-2015,269250,True,2015,2
738,76561198039441595,18-11-2014,313740,False,2014,2
739,76561198039441595,31-05-2014,8190,True,2014,0
740,76561198036687918,20-12-2015,377160,True,2015,1
741,benjamin27,20-11-2015,730,True,2015,1
742,benjamin27,19-07-2014,244850,True,2014,2
743,AppoGetsSuperAdmin,26-06-2015,212500,True,2015,1
744,AppoGetsSuperAdmin,29-08-2015,570,False,2015,2
745,AppoGetsSuperAdmin,08-08-2015,104900,True,2015,1
747,76561198049916759,02-07-2015,219990,True,2015,2
748,76561198049916759,11-09-2015,293260,True,2015,2
750,XABLAUziitu,22-12-2015,214420,False,2015,2
751,XABLAUziitu,17-10-2015,105600,True,2015,1
752,XABLAUziitu,15-02-2013,440,True,2013,1
753,XABLAUziitu,24-01-2013,200210,True,2013,1
754,76561198012909706,07-12-2013,218130,True,2013,2
755,dragonchief,10-01-2014,252490,False,2014,0
760,76561198040530605,27-06-2014,218230,True,2014,2
761,76561198040530605,09-06-2014,104900,True,2014,2
762,76561198040530605,01-01-2014,440,True,2014,2
763,76561198040530605,30-12-2011,240,True,2011,2
764,76561197974500703,15-07-2012,8980,True,2012,2
765,76561197974500703,17-06-2012,31270,True,2012,2
766,76561197974500703,17-06-2012,113200,True,2012,2
767,76561197974500703,28-01-2012,8190,True,2012,2
768,76561197974500703,28-01-2012,43000,True,2012,2
769,76561197974500703,27-12-2011,18700,False,2011,0
770,76561197974500703,20-12-2011,98800,True,2011,0
771,76561197974500703,20-12-2011,107100,True,2011,2
772,76561197974500703,28-12-2010,630,True,2010,2
773,76561197974500703,28-12-2010,57300,True,2010,0
774,76561198047185525,20-03-2014,213670,True,2014,0
775,76561198047185525,27-06-2014,218620,True,2014,0
776,76561198047185525,16-12-2013,226620,True,2013,1
778,bilyitu,06-10-2014,570,True,2014,1
779,bilyitu,08-09-2014,730,True,2014,0
780,76561198021244661,15-04-2014,105600,True,2014,2
781,76561198088538797,01-09-2015,209870,True,2015,2
782,deployablearchnagel,30-05-2014,265630,True,2014,1
783,rotflmaoman,06-11-2015,401920,True,2015,2
786,armouredmarshmallow,08-11-2015,440,True,2015,0
787,armouredmarshmallow,24-05-2015,346900,True,2015,0
793,armouredmarshmallow,24-05-2015,630,True,2015,2
794,76561198020928326,01-07-2014,70,True,2014,2
795,Array71,27-09-2014,8500,False,2014,0
796,Array71,24-06-2014,244850,True,2014,2
797,76561198039874575,01-02-2014,221100,True,2014,1
798,arronlim13,28-05-2015,99900,True,2015,2
799,ARTHERDUNGER10,13-04-2015,250900,True,2015,0
800,Mackus1011,06-12-2013,211820,True,2013,2
801,Mackus1011,31-08-2015,380600,True,2015,2
802,Mackus1011,18-06-2015,22380,True,2015,2
803,Mackus1011,18-10-2014,252490,True,2014,0
804,76561198041877981,09-01-2014,2450,False,2014,1
805,76561198041877981,28-02-2014,241540,True,2014,2
810,darkmassieh,09-05-2015,107410,True,2015,2
811,darkmassieh,21-04-2015,230190,True,2015,1
814,darkmassieh,06-08-2015,391270,True,2015,2
815,darkmassieh,30-07-2015,301520,True,2015,1
816,darkmassieh,08-01-2015,227680,False,2015,2
817,asianturtlefrenzy,27-12-2015,246420,True,2015,2
818,asianturtlefrenzy,27-12-2015,289130,True,2015,2
819,asianturtlefrenzy,27-12-2015,234630,True,2015,2
821,asianturtlefrenzy,27-12-2015,249050,True,2015,2
822,asianturtlefrenzy,26-12-2015,418340,True,2015,2
823,asianturtlefrenzy,22-12-2015,223850,True,2015,2
824,asianturtlefrenzy,07-07-2015,263020,True,2015,0
825,asianturtlefrenzy,30-06-2015,287980,True,2015,2
826,asianturtlefrenzy,16-05-2014,245550,True,2014,2
827,blowjobsfurdayzandgayz,12-01-2015,570,True,2015,1
829,blowjobsfurdayzandgayz,22-11-2015,417860,True,2015,1
830,blowjobsfurdayzandgayz,30-03-2015,96100,False,2015,0
831,76561198082992295,02-06-2014,4000,True,2014,2
832,76561198082992295,28-05-2014,570,True,2014,2
833,76561198082992295,28-05-2014,440,True,2014,2
835,LaLocaDeLosDulces,27-06-2015,80,True,2015,1
836,76561198064352761,14-03-2014,56400,True,2014,2
838,assassin_warman,25-06-2015,72850,True,2015,0
839,assassin_warman,04-07-2015,105600,True,2015,1
840,assassin_warman,15-08-2015,219150,True,2015,2
844,assassin_warman,25-08-2015,218620,True,2015,2
845,assassin_warman,14-03-2015,440,True,2015,2
846,Astrelt,26-07-2015,385770,True,2015,2
847,Astrelt,10-10-2014,252630,True,2014,2
848,Astrelt,13-12-2014,212200,True,2014,2
849,Astrelt,30-12-2014,218680,True,2014,2
850,Astrelt,17-08-2015,230410,True,2015,2
851,Astrelt,03-04-2015,4000,True,2015,2
852,Astrelt,04-04-2015,346900,True,2015,2
853,Astrelt,23-08-2012,440,True,2012,2
854,Astrelt,05-12-2015,387860,True,2015,2
855,Astrelt,05-12-2015,221640,True,2015,0
865,Swish0009,28-06-2014,218620,True,2014,0
866,Swish0009,22-06-2014,203160,True,2014,2
867,Swish0009,28-06-2014,230410,True,2014,2
868,Swish0009,28-06-2014,219640,True,2014,2
869,Swish0009,09-06-2014,213850,True,2014,1
870,Aurora99,15-09-2014,72850,True,2014,1
871,Aurora99,05-11-2014,730,True,2014,1
872,Aurora99,01-01-2015,105600,True,2015,2
873,Aurora99,15-09-2014,550,True,2014,1
874,Aurora99,22-07-2015,369580,True,2015,2
875,Aurora99,15-02-2015,282440,False,2015,0
876,Aurora99,26-05-2014,1250,True,2014,1
877,Aurora99,21-05-2014,440,True,2014,1
878,Aurora99,02-05-2014,8400,True,2014,1
879,76561198053071988,17-10-2015,271590,False,2015,2
880,76561198083375450,22-01-2015,225640,True,2015,2
881,76561198083375450,10-02-2014,113420,True,2014,2
882,76561198083375450,28-10-2014,226700,False,2014,0
883,76561198083375450,15-11-2015,377160,True,2015,2
884,76561198083375450,26-12-2015,421770,False,2015,0
885,76561198083375450,18-07-2015,239220,True,2015,1
886,76561198083375450,23-03-2014,224600,True,2014,2
888,76561198078730600,04-07-2014,440,True,2014,2
890,auzmoz,02-06-2014,243870,True,2014,2
896,auzmoz,18-01-2013,320,True,2013,2
897,auzmoz,18-01-2013,8500,True,2013,2
898,auzzie_96,30-12-2014,289130,True,2014,2
899,fatrangacuntnolifevirgin,29-07-2014,202970,True,2014,2
900,76561198064150679,26-05-2014,20920,True,2014,2
901,76561198110293299,08-11-2014,265930,True,2014,2
902,76561198110293299,08-06-2015,346110,True,2015,2
903,76561198110293299,07-06-2015,304930,True,2015,0
904,76561198110293299,14-02-2015,236390,True,2015,2
906,de_triggered,08-11-2015,268650,True,2015,1
907,de_triggered,06-07-2015,224540,True,2015,0
908,de_triggered,06-07-2015,219640,True,2015,0
909,de_triggered,06-07-2015,233450,True,2015,2
910,de_triggered,06-07-2015,440,True,2015,2
911,de_triggered,06-07-2015,4000,True,2015,2
912,de_triggered,25-05-2015,236390,True,2015,1
914,Azrafael,25-11-2013,215530,True,2013,1
917,76561198076301023,26-12-2014,251570,True,2014,0
918,hoarbiscuit,22-03-2014,55230,True,2014,2
919,bohgeraltofrivia,04-12-2013,259700,True,2013,2
920,bohgeraltofrivia,11-11-2014,261640,True,2014,2
921,TeH-B-Rad,22-09-2014,730,True,2014,1
922,TeH-B-Rad,09-04-2015,440,True,2015,2
923,BAW_Killer,25-05-2014,221100,True,2014,2
924,BAW_Killer,13-12-2015,287700,False,2015,0
925,BAW_Killer,13-12-2015,359550,False,2015,0
926,gamerdude7892,04-12-2015,22380,True,2015,2
927,2ez4medick,28-06-2014,570,True,2014,2
928,BBBirb,07-01-2014,4000,True,2014,1
930,AgentXiri,07-07-2014,570,True,2014,0
931,76561197998761331,06-12-2014,310380,True,2014,2
933,76561198096750939,20-10-2015,4000,True,2015,2
935,crispymemesmantheyremyfavourite,19-12-2015,230410,True,2015,2
936,crispymemesmantheyremyfavourite,22-12-2015,383980,True,2015,1
937,crispymemesmantheyremyfavourite,10-07-2015,304050,True,2015,2
938,crispymemesmantheyremyfavourite,03-04-2014,212680,True,2014,2
939,76561198074409406,18-09-2015,391460,False,2015,2
940,H-Alo,06-02-2015,346010,True,2015,1
941,420Blz,25-12-2013,107410,True,2013,2
942,76561198076548816,01-11-2015,200210,True,2015,0
944,76561198076548816,19-12-2014,226700,True,2014,2
945,76561198076548816,01-11-2014,113020,True,2014,2
946,76561198076548816,16-08-2014,219740,True,2014,2
947,chillrend,27-01-2014,221100,True,2014,2
948,chillrend,02-12-2015,393010,True,2015,2
949,chillrend,13-02-2014,208090,True,2014,2
950,chillrend,10-12-2013,440,True,2013,2
952,Gborges,03-07-2014,440,True,2014,1
955,lukeyturley,04-07-2014,218230,True,2014,2
957,76561198095142204,21-02-2015,570,True,2015,0
958,BOB_200,07-03-2014,8400,True,2014,1
960,76561198070735033,26-10-2015,359290,False,2015,0
961,76561198018560501,27-11-2013,10500,True,2013,2
963,76561198069458790,15-05-2014,265630,True,2014,1
964,76561198069458790,02-04-2014,440,True,2014,0
965,76561198051148175,02-01-2014,218620,True,2014,0
966,76561198047208452,26-12-2013,220240,True,2013,2
968,76561198047208452,15-08-2014,113200,True,2014,2
969,generalale,12-04-2014,239160,True,2014,1
970,generalale,30-11-2014,220240,True,2014,2
971,generalale,21-11-2013,440,True,2013,2
972,brendoboy,30-12-2013,630,True,2013,2
973,brendoboy,05-09-2014,218620,False,2014,1
974,brendoboy,06-03-2014,208090,False,2014,2
975,brendoboy,13-04-2014,230410,True,2014,1
976,brendoboy,16-12-2014,322330,True,2014,1
978,brendoboy,03-07-2014,1250,True,2014,2
979,76561198071234254,04-10-2014,200210,True,2014,1
980,76561198071234254,05-07-2014,238460,True,2014,2
981,76561198071234254,17-08-2013,730,True,2013,2
982,76561198071234254,14-08-2013,105600,True,2013,2
983,76561198071234254,08-06-2013,440,True,2013,2
988,76561197988934555,15-12-2015,295110,True,2015,2
989,76561197988934555,28-03-2015,301520,True,2015,2
990,Infixation,23-02-2015,346560,True,2015,2
991,Infixation,06-05-2015,328220,True,2015,2
992,Infixation,01-12-2013,256410,True,2013,2
993,Infixation,08-10-2015,730,True,2015,0
994,Infixation,04-02-2014,252490,True,2014,2
995,Infixation,01-12-2013,203160,True,2013,2
996,Infixation,01-12-2013,39120,True,2013,2
998,76561198047304525,12-08-2014,239070,True,2014,0
999,76561197994969639,28-09-2011,91310,True,2011,2
1000,JuanManSnipez,16-08-2014,730,True,2014,2
1001,Ben_Andy,09-02-2014,265770,False,2014,2
1002,Ben_Andy,20-12-2013,105600,True,2013,2
1003,Bennysaputra,01-08-2015,10,True,2015,2
1004,76561198067021476,29-10-2014,730,True,2014,2
1011,76561198045071942,26-01-2015,310380,True,2015,0
1012,Bhappiikhat,28-07-2014,304930,True,2014,2
1014,Ahahahahahahahahahahahahahahaha,13-09-2014,570,False,2014,0
1015,BITCHPLESE,15-01-2015,295110,True,2015,0
1017,BITCHPLESE,07-02-2015,319630,True,2015,0
1018,Too_1337,22-07-2012,220,True,2012,2
1019,Too_1337,15-06-2015,4000,True,2015,2
1020,kinglemon1222,13-10-2012,48700,True,2012,0
1021,76561198030636321,02-04-2015,255710,True,2015,2
1025,IJustWantedToTalk,06-05-2015,4000,True,2015,2
1029,IJustWantedToTalk,05-10-2015,304930,True,2015,2
1030,IJustWantedToTalk,31-07-2015,247730,False,2015,2
1032,76561198034643189,05-07-2014,263280,True,2014,2
1033,LlamasInNigjamas,26-09-2014,730,True,2014,2
1034,mavros88,14-12-2015,369200,False,2015,0
1035,mavros88,28-05-2015,288470,True,2015,1
1040,mavros88,29-09-2015,209870,True,2015,2
1041,mavros88,30-05-2015,216250,True,2015,0
1042,mavros88,20-03-2015,50300,True,2015,2
1044,Hummingsenpai,29-07-2015,333930,True,2015,0
1045,CHAAANG,03-11-2015,10680,True,2015,2
1046,CHAAANG,23-09-2015,238320,True,2015,2
1049,76561198077586769,10-03-2015,440,True,2015,2
1050,bitmat,21-06-2015,300570,True,2015,2
1051,bitmat,11-07-2013,201420,True,2013,2
1052,bitmat,09-12-2012,220240,True,2012,1
1053,bitmat,14-09-2012,211420,True,2012,0
1054,76561198028483487,30-12-2013,238260,True,2013,1
1055,Ghoster09,06-05-2015,206210,True,2015,0
1056,Ghoster09,17-07-2014,570,True,2014,2
1057,Ghoster09,17-05-2014,440,True,2014,2
1058,76561198081496844,16-05-2014,6060,True,2014,0
1059,180577,11-06-2015,440,True,2015,1
1060,Barridos,09-04-2014,4000,True,2014,1
1063,76561197988863895,28-12-2015,248820,True,2015,2
1064,76561198042728201,16-05-2014,221100,True,2014,2
1065,76561198042728201,01-10-2014,202970,True,2014,2
1066,hbk1462,25-06-2014,4000,True,2014,2
1067,76561198088724903,25-11-2013,570,True,2013,2
1068,76561198057521157,04-04-2015,344760,True,2015,2
1069,76561198057521157,20-05-2014,251570,True,2014,2
1070,76561198057521157,14-10-2014,290080,False,2014,2
1071,76561198057521157,31-01-2015,313120,True,2015,2
1073,76561198057389499,14-11-2014,222880,True,2014,2
1074,76561198057389499,25-12-2015,252950,True,2015,2
1077,76561198057389499,20-11-2015,4000,True,2015,2
1078,76561198057389499,13-09-2014,440,True,2014,2
1079,FHK,27-12-2015,237930,True,2015,0
1080,76561198030735076,20-10-2013,570,True,2013,0
1081,76561198030735076,09-04-2015,339610,False,2015,2
1082,Bluegills,07-08-2014,293780,True,2014,2
1083,Bluegills,06-08-2014,20530,True,2014,2
1084,Bluegills,07-02-2014,208090,True,2014,2
1085,Bluegills,06-01-2014,57300,True,2014,0
1086,Bluegills,22-12-2013,39150,True,2013,2
1087,Bluegills,06-12-2013,70,True,2013,2
1088,Bluegills,04-12-2012,13210,True,2012,2
1089,Bluegills,17-07-2012,22120,True,2012,2
1091,76561197970931849,12-03-2014,204100,True,2014,0
1092,76561197970931849,04-07-2015,319740,False,2015,2
1093,rrbr,01-10-2015,244050,False,2015,0
1094,rrbr,21-01-2015,270370,True,2015,2
1095,13lazer,15-07-2012,33930,True,2012,1
1096,76561198044344399,03-08-2015,352460,True,2015,2
1097,76561197999613236,16-12-2013,251570,True,2013,2
1098,76561197999613236,25-10-2015,271590,True,2015,2
1099,76561197999613236,28-11-2015,24860,True,2015,2
1100,76561197999613236,08-05-2015,333950,True,2015,2
1101,RespekPlox,26-04-2015,72850,True,2015,2
1102,76561198062288797,06-10-2015,333930,True,2015,2
1103,76561198062288797,09-07-2015,346010,True,2015,2
1104,bobseagull,26-08-2014,730,True,2014,2
1105,bobseagull,07-05-2014,49520,True,2014,0
1106,bobseagull,02-05-2014,242720,False,2014,2
1107,bobseagull,16-01-2015,238460,True,2015,2
1108,bobseagull,23-05-2014,251630,True,2014,2
1109,bobseagull,07-05-2014,220240,True,2014,0
1110,bobseagull,07-05-2014,4000,True,2014,1
1111,bokkkbokkk,24-09-2015,346110,True,2015,2
1113,Bonesdontrattlethem,20-06-2014,4000,True,2014,0
1115,76561198062403736,22-08-2015,218620,True,2015,1
1116,76561198073642113,21-10-2012,550,True,2012,1
1117,76561198073642113,06-01-2014,218620,True,2014,2
1118,76561198073642113,17-12-2013,55140,True,2013,2
1120,76561198211433640,13-11-2015,730,True,2015,1
1121,ilyjoepoe,10-03-2015,318430,True,2015,2
1122,Mantrouminati,30-01-2014,570,True,2014,1
1123,hididdlyhoe,18-10-2014,440,True,2014,0
1125,76561198027225504,18-07-2014,230410,True,2014,2
1126,76561198027225504,12-08-2014,218620,True,2014,2
1127,76561198027225504,26-03-2015,323470,True,2015,0
1128,76561198027225504,26-04-2014,271290,True,2014,2
1129,76561198027225504,20-03-2014,630,True,2014,2
1130,76561198027225504,27-02-2012,10680,True,2012,2
1131,dicksoutforboromir,17-10-2015,334230,True,2015,0
1132,dicksoutforboromir,29-11-2014,48700,True,2014,0
1135,dicksoutforboromir,28-11-2014,224260,True,2014,0
1138,probotsteve,13-12-2015,730,False,2015,0
1139,76561197977543317,20-09-2014,243470,False,2014,0
1140,BrutalLegend69,28-02-2013,225260,True,2013,2
1141,76561198007539695,28-10-2014,45730,False,2014,2
1142,76561198007539695,29-03-2014,99400,False,2014,0
1143,76561198064026657,28-11-2014,96100,True,2014,2
1144,76561198064026657,07-07-2013,1250,True,2013,2
1145,76561198024450886,24-10-2013,213650,True,2013,0
1147,saint556,06-05-2015,340050,True,2015,0
1148,saint556,23-09-2014,234190,True,2014,2
1149,saint556,03-05-2014,261880,True,2014,2
1150,saint556,01-05-2014,230840,True,2014,2
1151,saint556,10-04-2014,263760,True,2014,2
1152,saint556,05-01-2014,233190,True,2014,2
1154,brettebear,20-06-2014,220780,True,2014,2
1155,metiqu,16-10-2015,730,True,2015,1
1157,Brianseb,20-03-2014,440,True,2014,1
1158,spike_heart,14-01-2014,237740,True,2014,2
1160,brocky0405,30-09-2015,48700,True,2015,2
1161,brocky0405,10-08-2015,383080,True,2015,2
1162,brocky0405,14-06-2015,363970,True,2015,1
1163,brocky0405,08-09-2014,730,True,2014,2
1164,brocky0405,28-11-2013,440,True,2013,2
1165,brocky0405,25-09-2013,212180,True,2013,2
1166,76561198046094676,01-10-2012,72850,True,2012,2
1167,76561198046094676,23-09-2013,4560,True,2013,2
1168,76561198046094676,31-08-2013,203770,True,2013,1
1169,76561198046094676,20-08-2013,17700,True,2013,2
1170,76561198046094676,25-03-2013,25890,True,2013,1
1175,Vladimirputinisgreatman,08-10-2015,8930,True,2015,2
1176,Br0wni3,18-12-2015,730,True,2015,2
1178,76561198093381429,08-01-2015,200210,True,2015,2
1179,76561198110065267,05-03-2015,10090,True,2015,2
1181,76561198059167106,12-12-2014,41300,True,2014,2
1182,76561198105270589,18-10-2014,268750,True,2014,2
1183,76561198105270589,10-07-2014,304930,True,2014,2
1184,76561198105270589,17-07-2015,4000,True,2015,2
1185,76561198105270589,18-04-2015,440,True,2015,2
1186,Trutle,28-11-2014,291550,True,2014,0
1187,Trutle,21-06-2014,224760,True,2014,2
1188,Trutle,21-04-2014,219640,True,2014,2
1189,BugsyBro,05-05-2015,322910,True,2015,0
1190,BugsyBro,23-12-2015,6060,True,2015,2
1191,BugsyBro,03-07-2014,291480,False,2014,0
1194,BugsyBro,29-06-2014,4000,True,2014,1
1197,76561198074561346,19-12-2014,274940,True,2014,2
1199,76561198074561346,24-12-2013,8980,True,2013,2
1200,76561198074561346,28-02-2014,730,True,2014,2
1201,76561198074561346,16-05-2015,266840,True,2015,2
1202,76561198074561346,19-06-2015,344760,True,2015,2
1203,76561198074561346,14-10-2013,72850,True,2013,1
1204,76561198074561346,09-06-2013,440,True,2013,2
1205,76561198094074209,01-12-2015,246620,True,2015,0
1206,76561198094074209,04-11-2013,226700,True,2013,2
1207,76561198094074209,18-12-2015,393420,True,2015,0
1210,76561198087011672,16-02-2014,208090,True,2014,2
1211,busternut,27-12-2015,237870,True,2015,2
1212,busternut,24-12-2013,224540,True,2013,2
1214,busternut,28-09-2014,248570,True,2014,2
1215,busternut,22-06-2014,12120,True,2014,2
1216,76561198075981950,26-08-2015,221100,True,2015,2
1217,76561198075981950,12-06-2015,570,True,2015,1
1218,Butteryyy,11-12-2013,1840,True,2013,2
1219,76561198079326390,16-12-2014,105600,True,2014,1
1220,76561198079326390,11-05-2015,301520,False,2015,2
1221,76561198142749308,20-05-2015,292030,True,2015,1
1222,76561198142749308,28-11-2014,298110,True,2014,0
1223,897w463824638109276,21-03-2014,252490,True,2014,2
1224,897w463824638109276,28-01-2014,440,True,2014,2
